RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AXQ2JCIJK9UW7,Not vague terms,Mon Apr 17 18:31:14 PDT 2017,432000,Sun Apr 23 23:10:39 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,Tue Apr 25 10:59:56 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 23:11:15 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Rejected,{},,3E47SOBEYRHWQ7XS2TNBXANRTPWICP,36,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,2,2,1,1,1,Sun Apr 23 23:11:15 PDT 2017,31643,"vague, ambiguous, privacy policy",{},in the case of videos,or other mobile device on which the App is installed,0% (0/0),78% (14/18),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2Q084UB4HNVCV,Not vague terms,Mon Apr 17 18:31:14 PDT 2017,432000,Fri Apr 21 03:05:34 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,Tue Apr 25 10:59:35 PDT 2017,extremely vague,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri Apr 28 03:06:26 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Rejected,extremely vague,,3IQ1VMJRYU5FMR7RELL7EMY0AQKA9G,52,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,2,3,3,4,5,Fri Apr 21 03:06:26 PDT 2017,31643,"vague, ambiguous, privacy policy",extremely vague,extremely vague,extremely vague,0% (0/0),0% (0/4),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:14 PDT 2017,432000,Fri Apr 21 09:54:36 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,,"may, certain",Tue Apr 25 10:59:22 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 09:57:42 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Approved,"may, personal information, other, third parties",,3IRIK4HM3B5GXN2R0SEM07XMKSN6CT,186,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,5,2,2,5,3,Fri Apr 21 09:57:42 PDT 2017,31643,"vague, ambiguous, privacy policy",may,may,"third party, may, other",100% (4/4),100% (786/786),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AJD0KXFFY4DY8,Missed a lot of vague terms.,Mon Apr 17 18:31:14 PDT 2017,432000,Wed Apr 19 19:42:56 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,Tue Apr 25 10:59:48 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 19:45:33 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Rejected,other information,,3M0NZ3JDP2JXMCDNNNOPJZK7XCG5ZN,157,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,1,1,1,2,1,Wed Apr 19 19:45:33 PDT 2017,31643,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/14),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1NT7JR0M2L0OU,Not vague terms,Mon Apr 17 18:31:14 PDT 2017,432000,Tue Apr 25 22:56:50 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,Mon May 01 20:27:54 PDT 2017,"provide, services",,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/1),Tue May 02 23:02:41 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Rejected,"information, parties",,3M1CVSFP61QLEQODVNWT0HOPK1EQAU,351,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,3,3,3,2,2,Tue Apr 25 23:02:41 PDT 2017,31643,"vague, ambiguous, privacy policy","receive, malfunction","information, customer reviews","services,  information",0% (0/0),38% (5/13),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3MDOLTM61Z9BB,,Mon Apr 17 18:31:14 PDT 2017,432000,Tue May 02 07:48:13 PDT 2017,33NOQL7T9OKDMAYVVJQQ7ZYEJR08ZX,,,"certain, may",Sun May 07 11:50:53 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 09 07:53:06 PDT 2017,"This information may be used to provide certain device or application functionality or to offer , provide and improve products and services .","We may collect personal information and other information about you from business partners , contractors and other third parties .","For example , we may receive and collect information concerning device registration , settings , usage , firmware version , signal strength , search queries , network interaction , the name of the network from which you access the Internet , the Internet Protocol ( IP ) address of the device you are using , unique device identifiers ( UDIDs ) , downloads , sideloaded content , configuration , or service information relating to any malfunction of the Device or App .","This may include information regarding your reading or , in the case of videos , viewing behavior on such Devices or Apps , such as books or videos opened , page turns , bookmarks , annotations , or customer reviews .","In addition , to provide location-based services on Devices or through Apps , Barnes & Noble and third party application providers may automatically collect real-time geographic location information or other location-based information about you and your Device or other mobile device on which the App is installed .",Approved,"personal information, partners, other",,3YGXWBAF7122I0YDH4L739D8PRAC4O,293,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon May 08 20:27:55 PDT 2017,$0.05,,,31644,31649,31646,31645,604800,9,4,1,1,2,2,Tue May 02 07:53:06 PDT 2017,31643,"vague, ambiguous, privacy policy",{},may,"third party , real time, other",0% (0/0),100% (1/1),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A31B8Y10D8G6RX,,Mon Apr 17 18:31:14 PDT 2017,432000,Thu Apr 20 06:35:10 PDT 2017,3BDORL6HKKY6WM2H2ECINISY011RCS,,,may infomration,Tue Apr 25 10:59:37 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu Apr 27 06:37:01 PDT 2017,"If you rent or purchase textbooks from Barnes & Noble College Booksellers , we may also collect information about you from your college or university .","This information may be used for a number of purposes including providing our services to you , sending postal mail and e-mail , fulfilling orders , removing repetitive or unnecessary information from customer lists , analyzing data , providing marketing support , customer authentication , providing search results and links ( including paid listings and links ) , providing customer service and processing credit card payments .","This includes , but is not limited to , instances in which you affirmatively authorize third parties to provide us with information .","Such information may be collected via , but not limited to , software applications that you download or use on your Device or that otherwise allow you to interact with the Barnes & Noble enterprise .","For example , if you link your UltraViolet account with your account with us , we may collect certain information regarding movies or television shows you have purchased from third parties as part of your UltraViolet collection of digital content .",Approved,number of purposes,,39N5ACM9HF8M9VDT34344HNV9AMP99,111,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon Apr 24 18:31:14 PDT 2017,$0.05,,,31651,31654,31653,31652,604800,5,4,3,2,3,4,Thu Apr 20 06:37:01 PDT 2017,31650,"vague, ambiguous, privacy policy",but is not limited to,Such information,may certain,0% (0/0),100% (1/1),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2BFPQT4UQ9DKI,,Mon Apr 17 18:31:14 PDT 2017,432000,Mon Apr 17 22:20:02 PDT 2017,3BDORL6HKKY6WM2H2ECINISY011RCS,,,may,Wed Apr 19 13:00:55 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon Apr 24 22:22:03 PDT 2017,"If you rent or purchase textbooks from Barnes & Noble College Booksellers , we may also collect information about you from your college or university .","This information may be used for a number of purposes including providing our services to you , sending postal mail and e-mail , fulfilling orders , removing repetitive or unnecessary information from customer lists , analyzing data , providing marketing support , customer authentication , providing search results and links ( including paid listings and links ) , providing customer service and processing credit card payments .","This includes , but is not limited to , instances in which you affirmatively authorize third parties to provide us with information .","Such information may be collected via , but not limited to , software applications that you download or use on your Device or that otherwise allow you to interact with the Barnes & Noble enterprise .","For example , if you link your UltraViolet account with your account with us , we may collect certain information regarding movies or television shows you have purchased from third parties as part of your UltraViolet collection of digital content .",Approved,{},,3LO69W1SU4YBXKL3PIG7FH0Y87ALGG,121,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon Apr 24 18:31:14 PDT 2017,$0.05,,,31651,31654,31653,31652,604800,5,2,2,2,1,1,Mon Apr 17 22:22:03 PDT 2017,31650,"vague, ambiguous, privacy policy",third parties,may be collected,"may collect, third parties, digital content",0% (0/0),100% (22/22),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A12BJ68MWYVF12,,Mon Apr 17 18:31:14 PDT 2017,432000,Tue Apr 18 16:25:11 PDT 2017,3BDORL6HKKY6WM2H2ECINISY011RCS,,,may,Wed Apr 19 13:00:49 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 16:26:24 PDT 2017,"If you rent or purchase textbooks from Barnes & Noble College Booksellers , we may also collect information about you from your college or university .","This information may be used for a number of purposes including providing our services to you , sending postal mail and e-mail , fulfilling orders , removing repetitive or unnecessary information from customer lists , analyzing data , providing marketing support , customer authentication , providing search results and links ( including paid listings and links ) , providing customer service and processing credit card payments .","This includes , but is not limited to , instances in which you affirmatively authorize third parties to provide us with information .","Such information may be collected via , but not limited to , software applications that you download or use on your Device or that otherwise allow you to interact with the Barnes & Noble enterprise .","For example , if you link your UltraViolet account with your account with us , we may collect certain information regarding movies or television shows you have purchased from third parties as part of your UltraViolet collection of digital content .",Approved,support,,3PEIJLRY6UE2U0SSI6NDCEH9967WXD,73,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon Apr 24 18:31:14 PDT 2017,$0.05,,,31651,31654,31653,31652,604800,5,2,2,2,2,2,Tue Apr 18 16:26:24 PDT 2017,31650,"vague, ambiguous, privacy policy",instances,"such, otherwise",certain,0% (0/0),100% (25/25),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A209V1OUPBH5XP,,Mon Apr 17 18:31:14 PDT 2017,432000,Tue Apr 18 17:24:47 PDT 2017,3BDORL6HKKY6WM2H2ECINISY011RCS,,,information about you,Wed Apr 19 13:00:54 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 17:28:08 PDT 2017,"If you rent or purchase textbooks from Barnes & Noble College Booksellers , we may also collect information about you from your college or university .","This information may be used for a number of purposes including providing our services to you , sending postal mail and e-mail , fulfilling orders , removing repetitive or unnecessary information from customer lists , analyzing data , providing marketing support , customer authentication , providing search results and links ( including paid listings and links ) , providing customer service and processing credit card payments .","This includes , but is not limited to , instances in which you affirmatively authorize third parties to provide us with information .","Such information may be collected via , but not limited to , software applications that you download or use on your Device or that otherwise allow you to interact with the Barnes & Noble enterprise .","For example , if you link your UltraViolet account with your account with us , we may collect certain information regarding movies or television shows you have purchased from third parties as part of your UltraViolet collection of digital content .",Approved,number of services,,3S3AMIZX3VQFIWH6AFM06D7E18GDCM,201,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Mon Apr 24 18:31:14 PDT 2017,$0.05,,,31651,31654,31653,31652,604800,5,3,4,2,2,3,Tue Apr 18 17:28:08 PDT 2017,31650,"vague, ambiguous, privacy policy",includes but is not limited to,"but not limited to,  download or use on your device",certain information,0% (0/0),100% (3/3),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A36BFDQKFXD8AS,,Mon Apr 17 18:31:14 PDT 2017,432000,Wed Apr 26 06:22:44 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,,{},Mon May 01 20:28:02 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed May 03 06:23:31 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Approved,"appropriate steps, information",,32RIADZISTPIPHN9EQB7IEHQAGUS43,47,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,4,3,4,4,1,Wed Apr 26 06:23:31 PDT 2017,31656,"vague, ambiguous, privacy policy","information, third party retailers",third parties,"personal information, other countries, third party service provider",0% (0/0),33% (1/3),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3SMZZXIZ6HFFS,Missed a lot of vague terms.,Mon Apr 17 18:31:14 PDT 2017,432000,Mon Apr 24 11:32:11 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,Tue Apr 25 10:59:42 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 01 11:33:04 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Rejected,appropriate,,35H6S234SBLVY2TCLIREM1RCSIH56E,53,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,1,1,2,2,1,Mon Apr 24 11:33:04 PDT 2017,31656,"vague, ambiguous, privacy policy",may,{},{},0% (0/0),0% (0/47),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:14 PDT 2017,432000,Fri Apr 21 09:00:06 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,,"other, may",Tue Apr 25 10:59:21 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 09:03:54 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Approved,information,,3ATPCQ38J9VUNSFZMXDND3RRJZPYAD,228,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,5,2,5,2,3,Fri Apr 21 09:03:54 PDT 2017,31656,"vague, ambiguous, privacy policy","may, information, third party",third parties,"may, personal information, other, third party",100% (4/4),100% (786/786),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ARFAW0SGYEMFL,,Mon Apr 17 18:31:14 PDT 2017,432000,Sun Apr 30 22:01:51 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,,May,Mon May 01 20:28:12 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",3% (4/121),Sun May 07 22:04:31 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Approved,{},,3CCZ6YKWR84IGLVAJPUQ6BIEJZQ59N,160,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,4,1,2,1,2,Sun Apr 30 22:04:31 PDT 2017,31656,"vague, ambiguous, privacy policy",may,{},"May, for example",0% (0/0),76% (384/502),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3JNLV6X10UHE5,,Mon Apr 17 18:31:14 PDT 2017,432000,Wed Apr 26 17:46:54 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,,{},Mon May 01 20:28:05 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed May 03 17:48:59 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Approved,appropriate steps,,3T111IHZ5FB7L8T8GW7T9CNAA829R9,125,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,4,1,3,3,1,Wed Apr 26 17:48:59 PDT 2017,31656,"vague, ambiguous, privacy policy",may,{},"may, personal information",0% (0/0),100% (2/2),298
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AJHVDYPPK9AIQ,,Mon Apr 17 18:31:14 PDT 2017,432000,Wed Apr 19 16:30:36 PDT 2017,3L2OEKSTW9VDHKOQZXO7TSPCDXW8Y6,,,"may not, other countries",Tue Apr 25 10:59:49 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 16:34:08 PDT 2017,"The data protection and privacy laws of other countries , including the United States , may not afford you the same level of protection as those in your own country .",Barnes & Noble will take appropriate steps to protect your information .,"If you link your account with us to your UltraViolet account , we may collect information regarding UltraViolet-enabled movies and television shows you have purchased from third party retailers .",This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,"Additionally , Barnes & Noble may transfer your personal information to other countries , for example because a server or third party service provider is located there .",Approved,"appropriate, information",,3VHP9MDGRO5CGGV21LHQUDAZDOXCF3,212,298,370L63GT3D60H5L6G0NFZL7USOZ18V,298,298,298,Tue May 02 10:59:43 PDT 2017,$0.05,,,31657,31662,31661,31660,604800,6,5,3,3,4,3,Wed Apr 19 16:34:08 PDT 2017,31656,"vague, ambiguous, privacy policy","May, third party","such, third parties","personal information, other countries, third party",0% (0/0),100% (1/1),298
